,charge,compound_id,nh,pka,nmg,pkmg,pkmg_is_predicted,microspecies_id,name
3440,1.0,MAN_10130,11.0,7.98,0.0,,,ms_3440,glycylanalide
3441,-1.0,CHB_17201,7.0,,0.0,,,ms_3441,glycylglycine_0
3442,-1.0,CHB_17201,7.0,,1.0,1.52304122915,0.0,ms_3442,glycylglycine_0
3443,0.0,CHB_17201,8.0,8.32,0.0,,,ms_3443,glycylglycine_0
3444,0.0,CHB_17201,8.0,8.32,1.0,-0.508748648721037,1.0,ms_3444,glycylglycine_0
3445,1.0,CHB_17201,9.0,3.17,0.0,,,ms_3445,glycylglycine_0
3446,-1.0,PBC_259591,14.0,,0.0,,,ms_3446,glycyl-L-phenylalaninamide
3447,0.0,PBC_259591,15.0,12.63,0.0,,,ms_3447,glycyl-L-phenylalaninamide
3448,1.0,PBC_259591,16.0,7.84,0.0,,,ms_3448,glycyl-L-phenylalaninamide
3449,-1.0,CHB_73912,13.0,,0.0,,,ms_3449,glycyl-L-phenylalanine
3450,-1.0,CHB_73912,13.0,,1.0,1.06225870217182,1.0,ms_3450,glycyl-L-phenylalanine
3451,0.0,CHB_73912,14.0,8.36,0.0,,,ms_3451,glycyl-L-phenylalanine
3452,0.0,CHB_73912,14.0,8.36,1.0,-0.389130843436505,1.0,ms_3452,glycyl-L-phenylalanine
3453,1.0,CHB_73912,15.0,3.03,0.0,,,ms_3453,glycyl-L-phenylalanine
3454,-1.0,CHB_16891,1.0,,0.0,,,ms_3454,glyoxylate
3455,-1.0,CHB_16891,1.0,,1.0,0.372703919258989,1.0,ms_3455,glyoxylate
3456,0.0,CHB_16891,2.0,3.25,0.0,,,ms_3456,glyoxylate
3457,-6.0,CHB_15996,10.0,,0.0,,,ms_3457,GTP
3458,-6.0,CHB_15996,10.0,,1.0,9.4557874715826,1.0,ms_3458,GTP
3459,-5.0,CHB_15996,11.0,12.46,0.0,,,ms_3459,GTP
3460,-4.0,CHB_15996,12.0,10.63,0.0,,,ms_3460,GTP
3461,-4.0,CHB_15996,12.0,10.63,1.0,5.92216456744,0.0,ms_3461,GTP
3462,-3.0,CHB_15996,13.0,7.36,0.0,,,ms_3462,GTP
3463,-3.0,CHB_15996,13.0,7.36,1.0,3.79379811223,0.0,ms_3463,GTP
3464,-2.0,CHB_15996,14.0,3.58,0.0,,,ms_3464,GTP
3465,-2.0,CHB_15996,14.0,3.58,1.0,2.29019090726007,1.0,ms_3465,GTP
3466,-1.0,CHB_15996,15.0,2.13,0.0,,,ms_3466,GTP
3467,-1.0,CHB_15996,15.0,2.13,1.0,1.47941237500633,1.0,ms_3467,GTP
3468,0.0,CHB_15996,16.0,0.92,0.0,,,ms_3468,GTP
3469,-1.0,CHB_15968,8.0,,0.0,,,ms_3469,guanadinopropionate
3470,-1.0,CHB_15968,8.0,,1.0,0.66156980040163,1.0,ms_3470,guanadinopropionate
3471,0.0,CHB_15968,9.0,12.62,0.0,,,ms_3471,guanadinopropionate
3472,0.0,CHB_15968,9.0,12.62,1.0,-0.42801996180582,1.0,ms_3472,guanadinopropionate
3473,1.0,CHB_15968,10.0,3.98,0.0,,,ms_3473,guanadinopropionate
3474,-1.0,CHB_16344,6.0,,0.0,,,ms_3474,guanidinoacetate
3475,-1.0,CHB_16344,6.0,,1.0,0.897620234457642,1.0,ms_3475,guanidinoacetate
3476,0.0,CHB_16344,7.0,11.55,0.0,,,ms_3476,guanidinoacetate
3477,0.0,CHB_16344,7.0,11.55,1.0,-0.277782826416357,1.0,ms_3477,guanidinoacetate
3478,1.0,CHB_16344,8.0,3.1,0.0,,,ms_3478,guanidinoacetate
3479,-2.0,CHB_16235,3.0,,0.0,,,ms_3479,guanine
3480,-1.0,CHB_16235,4.0,11.26,0.0,,,ms_3480,guanine
3481,-1.0,CHB_16235,4.0,11.26,1.0,3.92836645521,0.0,ms_3481,guanine
3482,0.0,CHB_16235,5.0,9.38,0.0,,,ms_3482,guanine
3483,1.0,CHB_16235,6.0,3.08,0.0,,,ms_3483,guanine
3484,-2.0,CHB_16750,11.0,,0.0,,,ms_3484,guanosine
3485,-1.0,CHB_16750,12.0,12.46,0.0,,,ms_3485,guanosine
3486,-1.0,CHB_16750,12.0,12.46,1.0,3.17586206897,0.0,ms_3486,guanosine
3487,0.0,CHB_16750,13.0,9.43,0.0,,,ms_3487,guanosine
3488,0.0,CHB_16750,13.0,9.43,1.0,2.31,0.0,ms_3488,guanosine
3489,1.0,CHB_16750,14.0,2.15,0.0,,,ms_3489,guanosine
